time,A_F,A_V,A_L,L_F,L_V,L_L,T_F,T_V,T_L,Action,name
1040125,131,1117,277,-336,1055,151,67,1047,-165,1,S08
1040140,191,1019,326,-218,1027,222,67,1028,-116,1,S08
1040156,191,1019,326,-118,916,222,116,1057,-145,1,S08
1040171,232,980,306,-81,879,222,67,1028,-87,1,S08
1040187,232,941,287,-81,962,262,116,1066,-223,1,S08
1040203,292,901,267,-136,981,262,58,1028,-135,1,S08
1040218,292,901,267,-145,981,262,135,1000,-116,1,S08
1040234,282,950,277,-81,953,252,97,1009,-194,1,S08
1040250,272,941,376,-145,944,222,77,971,-174,1,S08
1040265,272,941,376,-263,944,212,87,952,-155,1,S08
1040281,262,931,396,-372,907,212,97,1000,-155,1,S08
1040296,222,941,326,-381,879,191,97,971,-135,1,S08
1040312,202,980,257,-318,898,191,77,923,-97,1,S08
1040328,141,1009,227,-245,962,141,97,933,-87,1,S08
1040343,121,1009,267,-163,990,70,155,961,-58,1,S08
1040359,161,990,297,-181,962,70,97,1066,-97,1,S08
1040375,202,950,316,-245,953,141,145,1076,-135,1,S08
1040390,242,960,326,-309,953,242,155,1076,-135,1,S08
1040406,232,990,346,-200,962,292,126,1038,-77,1,S08
1040421,222,1019,257,-109,981,363,126,1047,-135,1,S08
1040437,171,1039,267,-9,962,383,67,1038,-174,1,S08
1040453,171,990,306,18,1055,303,77,1028,-165,1,S08
1040468,232,980,366,-63,981,222,58,1019,-165,1,S08
1040484,282,941,386,-218,925,161,58,1000,-165,1,S08
1040500,262,931,405,-345,907,111,87,961,-135,1,S08
1040515,262,990,306,-327,944,121,97,904,-58,1,S08
1040531,191,1000,277,-300,935,151,97,971,-19,1,S08
1040546,141,1000,247,-327,814,202,87,1057,-165,1,S08
1040562,171,1000,247,-436,870,252,106,971,-145,1,S08
1040578,141,990,306,-390,935,232,87,971,-165,1,S08
1040593,161,950,316,-390,935,232,38,952,-165,1,S08
1040609,141,990,386,-318,907,222,38,952,-165,1,S08
1040625,161,1000,346,-209,898,222,97,971,-194,1,S08
1040640,191,960,287,-154,953,232,97,971,-194,1,S08
1040656,202,960,277,-63,1027,242,126,1038,-155,1,S08
1040671,202,960,277,-200,935,191,126,1038,-155,1,S08
1040687,242,960,277,-190,972,141,126,1038,-135,1,S08
1040703,242,941,336,-190,972,141,145,1000,-126,1,S08
1040718,252,970,356,-190,1000,161,174,971,-77,1,S08
1040734,262,1000,306,-181,990,212,165,1104,-194,1,S08
1040750,222,1000,287,-227,925,232,165,1104,-194,1,S08
1040765,202,1009,326,-245,925,212,116,1009,-145,1,S08
1040781,191,1000,336,-200,1000,181,97,1000,-145,1,S08
1040796,181,980,287,-145,1037,161,58,1000,-203,1,S08
1040812,222,980,287,-100,972,242,58,1009,-194,1,S08
1040828,222,980,287,-163,953,222,77,1028,-184,1,S08
1040843,232,950,386,-245,1018,272,87,1028,-203,1,S08
1040859,313,931,386,-290,916,252,145,1038,-213,1,S08
1040875,272,960,346,-218,870,252,97,971,-155,1,S08
1040890,181,1019,326,-154,879,222,126,885,-155,1,S08
1040906,181,1019,326,-90,916,181,126,895,-194,1,S08
1040921,171,1000,396,-118,925,141,126,952,-174,1,S08
1040937,252,950,376,-154,888,181,97,933,-145,1,S08
1040953,262,911,376,-200,888,232,87,942,-145,1,S08
1040968,262,911,376,-236,925,191,58,961,-145,1,S08
1040984,282,901,287,-272,944,242,106,990,-165,1,S08
1041000,252,882,277,-345,962,242,87,1028,-165,1,S08
1041015,212,901,267,-318,990,222,97,1047,-184,1,S08
1041031,212,901,267,-281,962,242,135,1019,-184,1,S08
1041046,212,931,247,-427,953,141,97,952,-135,1,S08
1041062,202,950,217,-381,962,20,87,980,-165,1,S08
1041078,161,970,158,-254,944,80,67,971,-155,1,S08
1041093,161,970,158,-154,1018,111,67,971,-145,1,S08
1041109,90,1019,188,-118,981,161,87,1066,-135,1,S08
1041125,151,1049,306,-181,916,262,87,1066,-135,1,S08
1041140,151,1049,306,-209,935,303,97,1047,-145,1,S08
1041156,161,1009,326,-263,1018,292,135,1076,-174,1,S08
1041171,161,1009,326,-318,1046,303,116,1076,-194,1,S08
1041187,161,1068,336,-109,907,191,135,1038,-184,1,S08
1041203,171,1039,386,9,981,222,145,1047,-252,1,S08
1041218,171,1039,386,-127,888,262,97,952,-135,1,S08
1041234,181,1019,346,-309,796,252,97,923,-145,1,S08
1041250,151,1058,207,-372,870,70,97,895,-135,1,S08
1041265,151,1058,207,-236,935,20,126,885,-126,1,S08
1041281,161,1009,178,-118,990,70,58,933,-97,1,S08
1041296,121,980,247,-227,962,161,135,971,-145,1,S08
1041312,121,980,247,-318,861,202,87,980,-145,1,S08
1041328,212,970,316,-409,879,262,87,990,-155,1,S08
1041343,212,970,316,-463,1000,282,87,1000,-165,1,S08
1041359,222,980,326,-336,1018,282,97,1076,-145,1,S08
1041375,222,980,326,-81,916,151,77,1095,-165,1,S08
1041390,202,1058,356,100,1046,292,67,1057,-155,1,S08
1041406,212,1009,366,-209,972,303,87,1019,-135,1,S08
1041421,212,1009,366,-245,888,222,87,1047,-135,1,S08
1041437,232,941,346,-200,879,151,106,1000,-126,1,S08
1041453,232,941,346,-190,981,141,106,933,-135,1,S08
1041468,232,941,346,-163,1018,131,77,933,-126,1,S08
1041484,232,941,346,-290,851,161,155,942,-165,1,S08
1041500,232,941,346,-409,861,171,126,952,-145,1,S08
1041515,232,941,346,-436,944,181,145,952,-126,1,S08
1041531,232,941,346,-409,972,222,116,1009,-155,1,S08
1041546,232,941,346,-272,935,242,97,1028,-203,1,S08
1041562,232,941,346,-118,1037,282,48,1047,-203,1,S08
1041578,242,862,316,-118,1037,282,29,1028,-106,1,S08
1041593,222,931,257,-236,925,212,48,1085,-174,1,S08
1041609,161,950,257,-227,935,191,67,1057,-126,1,S08
1041625,161,950,257,-181,879,232,106,980,-116,1,S08
1041640,151,901,376,-245,1018,222,106,952,-116,1,S08
1041656,262,960,316,-281,888,191,174,923,-155,1,S08
1041671,212,1019,267,-281,888,191,194,914,-97,1,S08
1041687,161,1009,277,-309,824,202,145,961,-87,1,S08
1041703,161,1009,277,-381,907,181,165,1000,-165,1,S08
1041718,111,1000,287,-418,1009,161,106,1076,-116,1,S08
1041734,60,1009,356,-272,1000,171,58,1057,-165,1,S08
1041750,90,1117,356,-45,879,202,9,1038,-203,1,S08
1041765,90,1117,356,-18,1027,303,0,1000,-155,1,S08
1041781,151,1009,336,-218,944,303,0,1000,-155,1,S08
1041796,262,911,297,-236,879,292,67,1019,-87,1,S08
1041812,262,911,297,-200,888,222,106,952,-87,1,S08
1041828,292,950,277,-254,944,212,106,952,-87,1,S08
1041843,202,1029,306,-254,981,242,106,961,-97,1,S08
1041859,202,941,306,-309,851,202,174,990,-116,1,S08
1041875,141,901,336,-345,833,202,106,942,-116,1,S08
1041890,141,901,336,-390,898,242,106,942,-116,1,S08
1041906,242,950,316,-390,935,262,97,971,-145,1,S08
1041921,232,1000,316,-318,907,252,77,980,-155,1,S08
1041937,141,980,297,-227,1027,252,77,1047,-184,1,S08
1041953,141,980,297,-145,1018,222,58,1028,-126,1,S08
1041968,70,980,306,-163,925,202,87,1047,-126,1,S08
1041984,80,1068,336,-172,944,121,97,1047,-116,1,S08
1042000,80,1068,336,-136,972,151,135,1019,-116,1,S08
1042015,101,1009,386,-118,1046,202,135,1019,-126,1,S08
1042031,171,980,326,-118,1000,171,155,1028,-106,1,S08
1042046,262,931,247,-236,861,191,174,1019,-135,1,S08
1042062,252,990,267,-381,879,202,135,971,-106,1,S08
1042078,202,1049,306,-436,925,222,145,961,-135,1,S08
1042093,181,941,326,-400,916,212,87,1000,-106,1,S08
1042109,181,941,326,-300,898,272,97,1000,-145,1,S08
1042125,181,901,346,-218,981,292,77,1038,-145,1,S08
1042140,181,970,366,-309,925,282,87,1019,-106,1,S08
1042156,161,1029,346,-354,898,252,38,1028,-87,1,S08
1042171,131,941,306,-336,888,171,87,980,-106,1,S08
1042187,80,980,336,-254,935,171,77,933,-87,1,S08
1042203,80,980,336,-227,1009,202,97,971,-97,1,S08
1042218,101,1068,376,-227,1009,202,242,1047,-184,1,S08
1042234,202,1029,306,-172,1009,272,135,1076,-135,1,S08
1042250,191,980,237,-209,907,292,174,1009,-165,1,S08
1042265,212,960,287,-209,907,292,116,1000,-165,1,S08
1042281,181,1019,356,-263,944,313,106,971,-145,1,S08
1042296,202,941,336,-209,935,232,126,980,-165,1,S08
1042312,151,901,316,-200,1037,212,126,980,-126,1,S08
1042328,171,941,336,-263,981,171,135,1019,-165,1,S08
1042343,171,980,366,-300,898,131,77,1009,-116,1,S08
1042359,141,960,306,-272,916,121,126,1000,-155,1,S08
1042375,101,950,316,-272,916,121,106,942,-145,1,S08
1042390,111,1009,346,-209,953,222,165,1009,-174,1,S08
1042406,121,1000,366,-145,1046,212,116,1066,-155,1,S08
1042421,131,970,346,-190,898,222,106,1047,-174,1,S08
1042437,191,950,326,-263,962,181,77,1000,-165,1,S08
1042453,202,980,306,-272,953,191,145,952,-194,1,S08
1042468,202,1009,306,-309,935,181,135,961,-165,1,S08
1042484,202,941,316,-281,898,181,135,942,-194,1,S08
1042500,161,970,326,-281,898,181,126,1009,-213,1,S08
1042515,222,980,346,-218,1009,202,155,980,-194,1,S08
1042531,191,950,366,-309,935,212,67,971,-155,1,S08
1042546,191,970,316,-272,879,181,106,952,-165,1,S08
1042562,131,950,336,-272,879,181,58,895,-184,1,S08
1042578,111,1000,346,-181,953,131,87,942,-145,1,S08
1042593,121,990,326,-136,1037,141,126,1047,-174,1,S08
1042609,141,980,356,-163,962,151,155,1047,-155,1,S08
1042625,181,1000,346,-281,925,191,165,1000,-126,1,S08
1042640,161,1000,346,-336,925,222,145,980,-155,1,S08
1042656,101,970,336,-354,953,202,155,942,-174,1,S08
1042671,161,980,346,-300,935,161,97,933,-203,1,S08
1042687,181,990,346,-181,916,121,97,1028,-242,1,S08
1042703,191,990,326,-109,1027,212,97,1028,-242,1,S08
1042718,212,970,366,-181,972,242,77,1028,-155,1,S08
1042734,161,970,386,-263,935,222,67,1047,-155,1,S08
1042750,151,970,356,-245,953,161,87,1047,-184,1,S08
1042765,151,970,346,-163,944,171,97,990,-174,1,S08
1042781,212,921,356,-172,1064,131,126,1000,-165,1,S08
1042796,202,1009,326,-227,907,171,97,1019,-135,1,S08
1042812,232,1019,297,-300,870,181,135,980,-165,1,S08
1042828,161,970,316,-381,879,212,77,971,-165,1,S08
1042843,161,1000,306,-445,916,232,77,933,-174,1,S08
1042859,191,1009,356,-427,907,191,38,942,-184,1,S08
1042875,202,990,366,-345,907,181,38,952,-165,1,S08
1042890,222,931,346,-290,1027,151,106,1028,-223,1,S08
1042906,181,970,316,-381,981,80,48,1019,-116,1,S08
1042921,171,1000,336,-290,898,40,58,1028,-174,1,S08
1042937,171,960,326,-209,935,30,58,980,-174,1,S08
1042953,171,960,326,-209,1037,40,87,1000,-174,1,S08
1042968,202,960,316,-154,1074,111,126,1028,-174,1,S08
1042984,151,1000,297,-181,925,141,87,1047,-174,1,S08
1043000,111,1039,287,-209,851,202,58,1047,-184,1,S08
1043015,131,960,326,-281,916,232,67,990,-135,1,S08
1043031,161,950,326,-318,953,292,19,942,-174,1,S08
1043046,242,950,316,-200,833,323,9,923,-194,1,S08
1043062,161,1019,306,-109,851,282,-19,933,-165,1,S08
1043078,141,1000,297,-27,888,353,38,914,-184,1,S08
1043093,141,980,316,-227,833,373,-9,895,-126,1,S08
1043109,171,960,326,-236,750,222,19,971,-155,1,S08
1043125,171,1000,326,-363,962,171,58,990,-174,1,S08
1043140,191,980,287,-590,1083,-10,87,1057,-145,1,S08
1043156,191,1019,237,-790,1305,-181,77,1095,-135,1,S08
1043171,161,1029,297,-345,916,-40,116,1114,-184,1,S08
1043187,161,1000,326,-100,861,151,87,1095,-194,1,S08
1043203,131,950,326,-27,953,272,97,1009,-165,1,S08
1043218,151,1009,257,-63,888,333,0,942,-174,1,S08
1043234,121,970,257,-200,944,303,58,980,-223,1,S08
1043250,111,1000,297,-254,962,242,9,961,-165,1,S08
1043265,111,1000,336,-263,898,242,67,1019,-203,1,S08
1043281,151,1049,257,-345,814,181,29,961,-77,1,S08
1043296,111,1019,257,-381,777,121,58,961,-165,1,S08
1043312,151,1058,277,-518,1000,0,58,933,-155,1,S08
1043328,151,1019,277,-563,1046,60,97,990,-135,1,S08
1043343,151,960,415,-281,1101,80,77,1104,-155,1,S08
1043359,111,911,455,-45,879,141,77,1076,-213,1,S08
1043375,242,950,475,-72,870,232,9,1019,-145,1,S08
1043390,202,794,504,-227,907,282,38,990,-145,1,S08
1043406,262,774,504,-418,944,262,-19,952,-106,1,S08
1043421,151,921,346,-490,898,242,97,1009,-174,1,S08
1043437,-40,980,247,-427,944,232,67,980,-145,1,S08
1043453,-30,1362,-376,-227,981,212,155,1047,-223,1,S08
1043468,-202,1009,277,-209,925,161,126,1000,-116,1,S08
1043484,121,1019,306,-236,870,171,97,1009,-155,1,S08
1043500,272,1029,297,-236,916,131,97,961,-155,1,S08
1043515,343,872,336,-245,981,121,87,971,-126,1,S08
1043531,242,872,356,-227,1055,171,77,1000,-145,1,S08
1043546,101,941,356,-245,888,212,67,971,-165,1,S08
1043562,80,931,306,-281,888,191,58,1019,-135,1,S08
1043578,90,970,247,-309,935,202,106,990,-126,1,S08
1043593,-121,1166,287,-354,981,222,67,1000,-116,1,S08
1043609,70,1166,306,-318,935,202,135,1009,-165,1,S08
1043625,202,960,247,-318,935,202,126,980,-116,1,S08
1043640,202,941,316,-272,944,222,184,1009,-223,1,S08
1043656,60,1000,336,-227,990,232,106,1000,-106,1,S08
1043671,60,1009,346,-254,907,242,135,990,-155,1,S08
1043687,161,1029,297,-227,861,212,116,971,-116,1,S08
1043703,131,1000,306,-245,944,161,155,1000,-126,1,S08
1043718,121,960,316,-218,1027,151,155,1009,-116,1,S08
1043734,161,980,306,-181,1009,171,116,1019,-116,1,S08
1043750,111,1009,306,-154,898,212,116,1038,-145,1,S08
1043765,121,980,306,-163,935,242,97,1019,-126,1,S08
1043781,111,990,336,-227,953,272,126,1009,-145,1,S08
1043796,171,950,306,-336,944,292,97,1009,-174,1,S08
1043812,181,1029,297,-336,888,262,135,971,-126,1,S08
1043828,80,950,346,-327,962,262,145,1000,-184,1,S08
1043843,131,1000,316,-327,953,242,135,952,-116,1,S08
1043859,191,1009,297,-281,833,242,155,933,-135,1,S08
1043875,181,990,297,-236,888,171,106,942,-135,1,S08
1043890,151,970,346,-245,898,131,116,971,-145,1,S08
1043906,131,990,346,-318,990,121,116,1000,-116,1,S08
1043921,90,970,356,-290,981,131,77,1009,-87,1,S08
1043937,141,970,356,-309,870,181,58,1009,-87,1,S08
1043953,111,990,346,-290,888,272,77,1019,-126,1,S08
1043968,70,921,366,-281,944,292,97,1000,-135,1,S08
1043984,131,980,297,-309,935,313,97,1000,-135,1,S08
1044000,101,1009,297,-200,888,151,77,1047,-242,1,S08
1044015,111,1000,316,-181,1064,242,87,1047,-184,1,S08
1044031,111,960,366,-290,944,181,87,1009,-135,1,S08
1044046,121,970,366,-163,842,161,87,1009,-135,1,S08
1044062,141,1009,336,-190,944,181,97,971,-97,1,S08
1044078,171,1019,247,-245,962,141,135,942,-116,1,S08
1044093,151,1000,287,-381,1055,80,126,971,-87,1,S08
1044109,191,960,316,-272,861,161,126,971,-87,1,S08
1044125,141,960,326,-290,870,191,155,990,-116,1,S08
1044140,141,1009,336,-309,879,272,126,1009,-174,1,S08
1044156,171,1000,287,-390,879,323,77,971,-135,1,S08
1044171,101,970,277,-436,916,333,48,961,-184,1,S08
1044187,101,970,277,-218,907,191,19,1000,-252,1,S08
1044203,70,960,346,-190,1027,323,38,1057,-223,1,S08
1044218,80,990,366,-236,981,242,87,1066,-155,1,S08
1044234,121,1000,346,-190,870,181,106,1047,-145,1,S08
1044250,161,1019,326,-163,944,161,106,990,-145,1,S08
1044265,181,941,316,-190,962,181,126,971,-165,1,S08
1044281,161,950,287,-236,1046,202,155,971,-165,1,S08
1044296,171,990,336,-300,870,242,145,971,-106,1,S08
1044312,131,990,356,-327,861,262,97,1028,-106,1,S08
1044328,141,950,366,-309,935,222,135,1009,-174,1,S08
1044343,121,960,356,-309,972,222,106,1009,-165,1,S08
1044359,141,990,297,-281,953,202,87,990,-233,1,S08
1044375,80,1019,287,-181,1009,202,77,990,-165,1,S08
1044390,151,970,316,-181,972,202,135,1019,-213,1,S08
1044406,141,1000,326,-227,944,181,97,1047,-174,1,S08
1044421,191,990,346,-181,898,101,106,971,-145,1,S08
1044437,171,960,306,-272,888,141,87,952,-203,1,S08
1044453,121,980,306,-354,898,141,106,923,-155,1,S08
1044468,70,960,316,-318,990,151,106,942,-135,1,S08
1044484,60,1019,326,-336,833,212,87,961,-155,1,S08
1044500,141,990,316,-381,851,222,67,1038,-252,1,S08
1044515,80,980,336,-409,898,242,58,1047,-174,1,S08
1044531,70,1009,346,-400,944,191,29,990,-116,1,S08
1044546,171,980,287,-263,916,252,58,933,-184,1,S08
1044562,151,1029,306,-118,1018,232,77,971,-213,1,S08
1044578,151,1009,356,-218,1009,181,135,1038,-213,1,S08
1044593,161,970,346,-218,1009,181,126,1028,-145,1,S08
1044609,151,950,306,-190,916,151,174,1000,-174,1,S08
1044625,141,960,267,-200,925,121,155,1047,-242,1,S08
1044640,70,1029,287,-200,925,121,126,990,-145,1,S08
1044656,60,1029,306,-272,953,151,106,952,-145,1,S08
1044671,111,950,326,-327,1000,181,67,1000,-184,1,S08
1044687,90,970,326,-309,851,232,38,1047,-203,1,S08
1044703,101,1009,386,-318,861,292,19,1066,-203,1,S08
1044718,131,990,267,-436,935,262,0,961,-126,1,S08
1044734,90,1000,316,-418,990,121,58,942,-213,1,S08
1044750,111,990,287,-245,898,80,67,1019,-184,1,S08
1044765,60,941,326,-281,962,282,116,1038,-155,1,S08
1044781,101,990,306,-281,842,242,116,980,-155,1,S08
1044796,141,980,326,-281,842,242,126,971,-184,1,S08
1044812,121,1019,326,-272,907,181,106,952,-184,1,S08
1044828,151,1019,306,-263,1000,161,87,961,-155,1,S08
1044843,121,970,316,-263,1000,161,67,952,-126,1,S08
1044859,111,970,336,-236,981,191,106,1028,-203,1,S08
1044875,121,990,316,-254,870,212,87,1066,-203,1,S08
1044890,131,990,316,-309,898,232,77,1028,-116,1,S08
1044906,141,1039,346,-354,935,252,48,1009,-126,1,S08
1044921,181,1009,297,-309,972,242,126,961,-194,1,S08
1044937,101,941,297,-190,972,171,106,1009,-165,1,S08
1044953,90,970,306,-227,1009,181,174,1019,-135,1,S08
1044968,101,1009,267,-281,981,141,126,1019,-97,1,S08
1044984,70,1000,316,-218,879,141,116,990,-165,1,S08
1045000,121,990,306,-245,898,141,145,990,-223,1,S08
1045015,111,950,326,-336,879,161,145,942,-194,1,S08
1045031,80,990,346,-336,981,191,106,971,-184,1,S08
1045046,80,990,346,-300,916,171,38,1009,-223,1,S08
1045062,111,1009,287,-309,851,161,0,1028,-184,1,S08
1045078,111,1009,297,-309,916,191,9,1000,-145,1,S08
1045093,131,980,306,-354,953,191,19,933,-213,1,S08
1045109,131,1019,326,-336,916,212,77,961,-233,1,S08
1045125,151,1009,316,-281,944,222,77,1066,-174,1,S08
1045140,131,1029,287,-227,990,212,184,1057,-174,1,S08
1045156,151,1000,267,-245,953,202,135,1028,-155,1,S08
1045171,131,970,257,-300,925,151,155,1047,-223,1,S08
1045187,111,1009,287,-254,944,141,145,1009,-174,1,S08
1045203,101,1000,277,-163,935,131,135,942,-203,1,S08
1045218,101,970,306,-172,1000,171,97,933,-174,1,S08
1045234,101,980,326,-227,879,181,58,1000,-174,1,S08
1045250,80,1019,336,-300,888,171,48,1028,-145,1,S08
1045265,101,1000,306,-381,879,212,29,980,-97,1,S08
1045281,121,990,287,-454,935,242,48,952,-203,1,S08
1045296,141,1009,267,-363,888,262,116,980,-194,1,S08
1045312,141,1009,267,-218,1009,232,106,1000,-184,1,S08
1045328,121,970,356,-227,972,202,97,1019,-135,1,S08
1045343,151,1019,346,-227,888,131,165,1047,-174,1,S08
1045359,131,1039,326,-254,962,121,135,1019,-145,1,S08
1045375,131,1039,326,-263,972,111,165,1038,-213,1,S08
1045390,111,990,277,-281,1000,141,135,952,-165,1,S08
1045406,60,1000,257,-200,962,111,106,942,-174,1,S08
1045421,121,980,237,-227,851,151,67,971,-165,1,S08
1045437,121,980,237,-281,870,191,58,980,-194,1,S08
1045453,90,941,316,-372,898,202,29,961,-97,1,S08
1045468,101,970,346,-454,981,161,29,961,-97,1,S08
1045484,50,1049,386,-427,972,191,38,961,-213,1,S08
1045500,161,1058,297,-236,1000,181,116,1009,-184,1,S08
1045515,111,970,267,-190,990,232,97,1085,-135,1,S08
1045531,151,1009,267,-245,888,232,145,1000,-174,1,S08
1045546,60,931,306,-245,842,181,135,1028,-203,1,S08
1045562,90,990,316,-290,907,191,126,990,-165,1,S08
1045578,111,990,326,-290,907,191,106,980,-184,1,S08
1045593,141,980,306,-245,1064,181,87,980,-194,1,S08
1045609,141,1009,247,-227,879,141,58,942,-184,1,S08
1045625,101,950,237,-272,861,181,87,990,-165,1,S08
1045640,50,990,316,-272,861,181,87,1019,-135,1,S08
1045656,101,960,356,-345,888,222,87,952,-116,1,S08
1045671,181,1058,297,-400,925,171,97,895,-194,1,S08
1045687,121,1039,267,-245,1083,181,106,961,-252,1,S08
1045703,90,1009,326,-236,1009,191,155,1066,-213,1,S08
1045718,141,960,306,-236,1009,191,145,1028,-126,1,S08
1045734,90,941,306,-181,861,191,116,1057,-194,1,S08
1045750,90,970,326,-227,842,191,97,990,-184,1,S08
1045765,111,1019,326,-290,944,181,106,971,-184,1,S08
1045781,111,1019,326,-290,944,181,87,961,-174,1,S08
1045796,131,1019,297,-336,1074,161,77,971,-116,1,S08
1045812,161,970,257,-254,861,121,106,990,-165,1,S08
1045828,101,901,455,-263,861,151,97,980,-194,1,S08
1045843,161,990,257,-354,888,222,87,923,-135,1,S08
1045859,60,1039,217,-390,944,171,67,914,-213,1,S08
1045875,121,1039,237,-381,944,191,67,990,-213,1,S08
1045890,101,1009,247,-254,981,141,97,1085,-194,1,S08
1045906,111,1029,297,-245,1018,181,135,1047,-145,1,S08
1045921,151,1019,316,-263,944,242,97,1057,-126,1,S08
1045937,101,960,316,-218,861,181,116,1009,-174,1,S08
1045953,101,970,326,-245,916,151,126,971,-174,1,S08
1045968,111,1009,297,-272,935,131,135,942,-174,1,S08
1045984,101,1029,316,-327,1101,80,106,961,-126,1,S08
1046000,111,1009,366,-254,935,111,106,1000,-145,1,S08
1046015,141,911,425,-227,861,171,97,1066,-271,1,S08
1046031,181,921,336,-181,851,272,87,942,-155,1,S08
1046046,121,1009,267,-290,925,292,9,895,-165,1,S08
1046062,101,1088,168,-390,944,282,116,961,-223,1,S08
1046078,90,1049,237,-345,1018,141,106,1066,-165,1,S08
1046093,90,1039,326,-363,1009,181,116,1066,-155,1,S08
1046109,141,1000,326,-227,888,181,126,1066,-184,1,S08
1046125,151,911,316,-127,842,191,116,980,-174,1,S08
1046140,151,970,267,-190,907,161,106,961,-184,1,S08
1046156,101,990,257,-218,962,121,97,942,-174,1,S08
1046171,50,990,267,-281,1037,121,67,942,-145,1,S08
1046187,90,1009,267,-309,888,111,106,942,-184,1,S08
1046203,111,970,287,-354,851,202,97,1038,-203,1,S08
1046218,111,970,326,-318,907,232,106,952,-126,1,S08
1046234,90,1019,356,-381,972,252,19,952,-203,1,S08
1046250,111,1029,336,-390,953,303,145,1038,-233,1,S08
1046265,101,980,267,-272,981,222,87,1047,-194,1,S08
1046281,80,1029,316,-272,944,232,135,1028,-145,1,S08
1046296,151,1000,287,-263,898,202,126,1047,-155,1,S08
1046312,141,950,297,-190,888,101,126,1019,-126,1,S08
1046328,121,980,306,-227,907,111,106,971,-126,1,S08
1046343,161,1000,297,-263,953,90,116,942,-155,1,S08
1046359,121,1009,287,-263,1055,131,97,923,-174,1,S08
1046375,111,1019,287,-254,861,171,106,971,-184,1,S08
1046390,90,950,306,-309,861,222,97,1038,-194,1,S08
1046406,70,960,356,-345,907,232,67,952,-67,1,S08
1046421,90,1019,346,-409,972,232,77,990,-213,1,S08
1046437,151,1019,326,-318,935,252,135,1038,-233,1,S08
