time,A_F,A_V,A_L,L_F,L_V,L_L,T_F,T_V,T_L,Action,name
705.0,0,1009,297,-309,935,191,77,971,-165,0,S08
705.015,0,1039,297,-309,935,191,19,980,-184,0,S08
705.031,10,1039,257,-281,953,181,0,1000,-194,0,S08
705.046,20,1000,277,-281,944,151,-38,1038,-213,0,S08
705.062,30,1009,297,-272,935,181,-97,1038,-184,0,S08
705.078,30,1009,297,-327,962,181,-67,1000,-203,0,S08
705.093,40,1009,277,-263,944,212,-19,1019,-213,0,S08
705.109,60,1000,306,-263,944,191,29,1028,-194,0,S08
705.125,40,970,336,-254,953,202,67,1000,-165,0,S08
705.14,40,970,336,-281,916,232,67,1000,-165,0,S08
705.156,40,960,336,-318,907,212,87,961,-165,0,S08
705.171,20,990,297,-327,888,191,97,961,-184,0,S08
705.187,30,980,277,-354,907,161,77,933,-184,0,S08
705.203,10,1000,277,-363,898,121,48,942,-174,0,S08
705.218,-40,1029,287,-381,907,141,-19,952,-184,0,S08
705.234,-10,1039,297,-400,944,151,-48,1000,-203,0,S08
705.25,20,1019,287,-336,935,151,-106,1019,-203,0,S08
705.265,40,1000,277,-254,925,202,-106,1028,-223,0,S08
705.281,70,1000,277,-227,962,191,-87,1028,-203,0,S08
705.296,60,1000,306,-227,962,202,-29,1038,-174,0,S08
705.312,40,990,297,-254,935,202,38,1038,-155,0,S08
705.328,50,990,306,-272,944,181,58,1038,-174,0,S08
705.343,40,980,316,-281,916,181,87,1000,-174,0,S08
705.359,40,990,297,-327,907,131,87,942,-174,0,S08
705.375,20,980,297,-372,870,161,58,942,-165,0,S08
705.39,-70,1009,287,-418,898,141,0,933,-194,0,S08
705.406,-30,1049,267,-418,916,131,-29,933,-174,0,S08
705.421,0,1009,277,-354,898,151,-87,980,-184,0,S08
705.437,20,1000,316,-300,935,181,-106,1019,-213,0,S08
705.453,40,1009,297,-236,953,181,-106,1028,-203,0,S08
705.468,70,1009,297,-227,953,212,-29,1009,-184,0,S08
705.484,60,990,306,-254,953,212,9,1047,-184,0,S08
705.5,70,980,316,-245,944,212,48,1047,-174,0,S08
705.515,60,1000,306,-263,944,191,77,1038,-165,0,S08
705.531,40,1000,287,-290,953,161,97,1000,-165,0,S08
705.546,20,1019,287,-309,944,161,77,980,-165,0,S08
705.562,0,1009,306,-327,944,161,38,971,-194,0,S08
705.578,0,990,306,-309,925,161,0,952,-203,0,S08
705.593,20,1000,306,-318,916,181,-29,990,-203,0,S08
705.609,20,990,277,-281,925,181,-48,971,-213,0,S08
705.625,30,1000,287,-281,953,171,-48,1000,-223,0,S08
705.64,40,1000,297,-254,944,202,-29,1019,-203,0,S08
705.656,50,970,297,-281,935,181,29,1028,-184,0,S08
705.671,20,1000,306,-309,925,151,67,1009,-165,0,S08
705.687,30,1019,287,-354,916,181,29,1000,-155,0,S08
705.703,10,990,277,-381,907,131,38,990,-184,0,S08
705.718,-40,1009,297,-400,879,131,19,952,-174,0,S08
705.734,-30,1039,277,-400,935,161,0,952,-165,0,S08
705.75,10,1019,306,-345,925,161,-48,980,-184,0,S08
705.765,20,990,277,-300,916,181,-67,1000,-203,0,S08
705.781,40,990,306,-300,916,202,-97,1009,-203,0,S08
705.796,50,1009,306,-290,944,212,-87,1000,-184,0,S08
705.812,70,1000,326,-281,953,181,-58,1009,-203,0,S08
705.828,60,1019,277,-236,944,191,9,1019,-165,0,S08
705.843,60,1019,297,-236,953,202,48,1047,-194,0,S08
705.859,50,1000,316,-254,944,171,87,1019,-165,0,S08
705.875,40,1000,306,-254,925,181,106,1028,-174,0,S08
705.89,20,1009,277,-290,935,171,97,980,-165,0,S08
705.906,30,990,287,-327,925,161,58,980,-184,0,S08
705.921,10,1000,287,-354,898,141,29,961,-213,0,S08
705.937,10,1019,277,-363,916,141,-19,952,-223,0,S08
705.953,20,1009,297,-354,925,171,-38,952,-194,0,S08
705.968,40,1009,277,-300,916,161,-58,990,-203,0,S08
705.984,20,1019,297,-290,953,202,-58,990,-194,0,S08
706.0,60,1009,297,-236,972,212,-19,1028,-165,0,S08
706.015,70,990,287,-209,953,212,9,1057,-165,0,S08
706.031,60,980,297,-254,925,202,29,1057,-155,0,S08
706.046,40,1019,316,-290,935,191,58,1028,-165,0,S08
706.062,40,990,297,-309,935,151,67,1009,-194,0,S08
706.078,30,990,287,-345,888,151,38,961,-184,0,S08
706.093,-10,1000,277,-418,898,151,19,952,-194,0,S08
706.109,-40,1019,287,-418,898,151,-9,942,-184,0,S08
706.125,0,1019,287,-400,907,161,-58,952,-194,0,S08
706.14,20,1019,287,-372,898,181,-97,1009,-203,0,S08
706.156,20,1019,287,-354,935,181,-97,1009,-203,0,S08
706.171,60,1009,297,-272,944,181,-116,1009,-184,0,S08
706.187,60,990,277,-245,953,202,-97,1019,-194,0,S08
706.203,50,1000,306,-245,944,212,-9,1038,-194,0,S08
706.218,60,990,257,-263,935,171,19,1028,-165,0,S08
706.234,40,950,297,-272,944,151,87,1009,-174,0,S08
706.25,30,980,287,-309,916,171,106,1000,-174,0,S08
706.265,30,980,287,-354,916,161,97,971,-184,0,S08
706.281,20,1000,277,-363,916,151,77,933,-174,0,S08
706.296,10,1009,287,-372,870,171,-38,961,-203,0,S08
706.312,-10,1000,297,-372,916,181,-77,990,-184,0,S08
706.328,20,1049,287,-327,953,171,-77,990,-184,0,S08
706.343,60,1039,257,-272,972,191,-116,1009,-203,0,S08
706.359,60,1029,277,-190,1018,202,-29,1076,-165,0,S08
706.375,90,990,306,-136,1000,202,-29,1076,-165,0,S08
706.39,80,1000,287,-163,944,191,67,1066,-184,0,S08
706.406,80,1000,287,-209,962,191,67,1066,-184,0,S08
706.421,70,1000,297,-200,944,202,106,1019,-213,0,S08
706.437,40,980,316,-263,907,181,135,961,-165,0,S08
706.453,40,970,336,-345,879,171,97,961,-165,0,S08
706.468,20,960,297,-400,861,191,67,933,-184,0,S08
706.484,-30,960,306,-490,851,151,38,885,-174,0,S08
706.5,-40,1000,277,-518,870,131,-19,885,-165,0,S08
706.515,-50,1009,267,-463,888,171,-87,923,-184,0,S08
706.531,-40,1068,277,-409,981,171,-126,961,-203,0,S08
706.546,30,1078,267,-272,990,181,-116,1019,-174,0,S08
706.562,40,1009,277,-172,953,212,-77,1085,-184,0,S08
706.578,80,1009,306,-136,972,212,-29,1095,-155,0,S08
706.593,80,1000,316,-163,972,202,48,1057,-155,0,S08
706.609,80,960,326,-227,953,212,97,1038,-145,0,S08
706.625,40,980,316,-236,925,181,106,1000,-174,0,S08
706.64,40,980,316,-300,898,181,116,961,-203,0,S08
706.656,40,990,297,-363,907,151,77,933,-184,0,S08
706.671,-10,990,297,-436,879,151,48,904,-184,0,S08
706.687,-70,1000,287,-436,861,131,-29,923,-184,0,S08
706.703,-30,1098,297,-427,916,171,-97,923,-174,0,S08
706.718,-30,1098,297,-336,1000,212,-126,980,-213,0,S08
706.734,70,1029,287,-172,972,212,-38,1095,-165,0,S08
706.75,70,1000,297,-136,944,212,-9,1085,-174,0,S08
706.765,70,1009,297,-190,962,212,48,1057,-184,0,S08
706.781,70,1009,297,-236,953,171,48,1057,-184,0,S08
706.796,70,980,297,-245,925,191,97,1019,-194,0,S08
706.812,70,990,297,-281,907,171,106,990,-184,0,S08
706.828,10,1000,306,-327,916,121,77,971,-194,0,S08
706.843,10,1000,306,-390,888,161,48,933,-194,0,S08
706.859,-10,1000,297,-409,898,171,0,942,-174,0,S08
706.875,-20,1000,287,-363,907,171,-67,942,-203,0,S08
706.89,0,1029,287,-318,953,222,-97,990,-203,0,S08
706.906,40,1029,306,-245,953,212,-106,1028,-165,0,S08
706.921,40,1009,287,-209,972,212,-67,1057,-194,0,S08
706.937,90,1009,267,-218,962,181,-29,1076,-174,0,S08
706.953,90,990,297,-218,962,191,38,1047,-174,0,S08
706.968,70,980,297,-236,944,202,87,1019,-165,0,S08
706.984,70,980,297,-236,944,202,87,1000,-174,0,S08
707.0,40,970,306,-245,916,181,77,961,-174,0,S08
707.015,0,990,306,-309,879,181,38,933,-194,0,S08
707.031,-20,1009,287,-400,907,171,19,923,-174,0,S08
707.046,-80,1019,306,-490,879,131,-58,942,-184,0,S08
707.062,0,1049,267,-472,898,171,-48,942,-194,0,S08
707.078,-20,1029,297,-400,907,202,-97,990,-165,0,S08
707.093,50,1009,287,-309,944,202,-87,1028,-203,0,S08
707.109,80,990,287,-200,962,202,-58,1047,-194,0,S08
707.125,80,1009,287,-190,962,212,-19,1057,-165,0,S08
707.14,40,1009,297,-209,962,202,29,1057,-174,0,S08
707.156,50,1019,297,-245,972,191,67,1066,-174,0,S08
707.171,40,1000,297,-245,953,191,67,1019,-174,0,S08
707.187,60,980,297,-236,925,191,97,990,-184,0,S08
707.203,20,1000,316,-281,935,161,58,971,-194,0,S08
707.218,20,1000,316,-318,898,181,19,942,-174,0,S08
707.234,-20,970,306,-381,888,171,-29,933,-184,0,S08
707.25,-10,1029,306,-427,898,161,-67,952,-194,0,S08
707.265,0,1029,267,-390,907,181,-87,980,-203,0,S08
707.281,10,1019,287,-327,944,212,-67,1038,-213,0,S08
707.296,80,1019,316,-236,981,181,-38,1057,-165,0,S08
707.312,80,1000,287,-163,953,181,0,1076,-184,0,S08
707.328,60,1009,297,-190,953,191,58,1047,-165,0,S08
707.343,60,990,297,-236,953,181,38,1047,-155,0,S08
707.359,70,960,306,-236,935,191,87,1000,-165,0,S08
707.375,60,980,297,-254,898,171,67,952,-165,0,S08
707.39,20,970,356,-290,916,161,19,942,-194,0,S08
707.406,0,990,297,-345,879,191,-9,933,-194,0,S08
707.421,-10,1000,297,-454,879,181,-58,923,-174,0,S08
707.437,-10,1009,306,-481,879,171,-87,942,-194,0,S08
707.453,10,1000,287,-445,870,181,-116,952,-174,0,S08
707.468,-20,1019,297,-381,898,202,-97,980,-184,0,S08
707.484,40,1049,287,-281,981,222,-97,980,-184,0,S08
707.5,90,1009,287,-181,990,212,0,1076,-155,0,S08
707.515,90,980,277,-172,972,191,29,1095,-165,0,S08
707.531,80,1009,257,-190,1000,171,29,1095,-165,0,S08
707.546,90,990,277,-190,972,151,67,1085,-155,0,S08
707.562,90,990,287,-200,944,181,97,1028,-155,0,S08
707.578,70,990,297,-227,944,181,97,1000,-194,0,S08
707.593,10,980,306,-309,925,151,77,971,-194,0,S08
707.609,-20,970,326,-400,879,191,48,933,-174,0,S08
707.625,-10,980,306,-427,861,212,0,952,-184,0,S08
707.64,0,1000,306,-445,888,191,-58,942,-194,0,S08
707.656,-10,1039,287,-372,888,212,-106,952,-184,0,S08
707.671,40,1049,306,-300,972,232,-106,971,-165,0,S08
707.687,70,1009,277,-190,972,191,-87,1028,-165,0,S08
707.703,80,1029,237,-190,962,181,-48,1076,-145,0,S08
707.718,60,1029,277,-218,972,191,38,1095,-155,0,S08
707.734,70,1000,297,-218,972,191,58,1066,-135,0,S08
707.75,70,990,277,-218,962,191,67,1038,-174,0,S08
707.765,60,990,287,-209,916,161,87,990,-203,0,S08
707.781,40,980,316,-300,935,141,48,952,-174,0,S08
707.796,-30,970,306,-300,935,141,0,933,-174,0,S08
707.812,-20,1000,326,-363,861,202,-29,942,-184,0,S08
707.828,0,1039,297,-445,888,191,-67,923,-165,0,S08
707.843,-10,1009,316,-381,898,222,-116,952,-174,0,S08
707.859,50,1029,277,-381,898,222,-135,1000,-174,0,S08
707.875,50,1000,297,-318,953,232,-77,1028,-184,0,S08
707.89,60,1000,267,-245,953,191,-9,1057,-165,0,S08
707.906,60,980,306,-218,953,191,29,1066,-135,0,S08
707.921,70,990,297,-245,953,181,58,1047,-155,0,S08
707.937,60,990,287,-236,953,161,87,1009,-165,0,S08
707.953,20,990,316,-309,916,151,97,971,-165,0,S08
707.968,-30,1009,306,-372,907,191,58,942,-165,0,S08
707.984,0,1000,316,-372,907,191,0,942,-174,0,S08
708.0,10,1000,287,-400,907,171,-38,942,-194,0,S08
708.015,20,1029,267,-390,888,202,-77,952,-194,0,S08
708.031,40,1000,297,-336,907,212,-116,990,-194,0,S08
708.046,70,1009,287,-272,953,191,-87,1009,-184,0,S08
708.062,70,1009,287,-218,962,212,-38,1057,-165,0,S08
708.078,90,1009,297,-209,981,191,29,1104,-165,0,S08
708.093,50,1009,297,-218,972,181,87,1066,-135,0,S08
708.109,50,1009,297,-200,944,181,126,1028,-145,0,S08
708.125,50,980,306,-227,944,181,145,980,-203,0,S08
708.14,20,980,297,-272,925,161,97,933,-184,0,S08
708.156,-60,990,316,-336,879,181,38,923,-184,0,S08
708.171,-20,1009,267,-418,898,141,0,933,-174,0,S08
708.187,-10,990,287,-472,879,151,-67,933,-194,0,S08
708.203,-30,1019,306,-463,879,141,-116,952,-174,0,S08
708.218,30,1039,306,-418,898,181,-165,971,-194,0,S08
708.234,30,1039,306,-300,972,202,-145,1038,-203,0,S08
708.25,70,1009,297,-181,981,212,-67,1085,-184,0,S08
708.265,111,1009,277,-154,990,191,-19,1104,-126,0,S08
708.281,60,1000,277,-163,972,191,48,1104,-155,0,S08
708.296,70,1000,306,-209,953,191,106,1047,-184,0,S08
708.312,70,980,306,-227,935,191,165,980,-174,0,S08
708.328,60,980,297,-254,916,161,165,914,-194,0,S08
708.343,40,980,297,-318,898,171,97,923,-184,0,S08
708.359,-10,980,297,-445,870,181,38,904,-184,0,S08
708.375,-20,1000,297,-445,870,181,-58,923,-184,0,S08
708.39,0,1009,287,-436,879,181,-116,952,-203,0,S08
708.406,0,1000,287,-390,907,181,-135,961,-184,0,S08
708.421,30,1029,297,-209,1000,222,-106,1000,-165,0,S08
708.437,70,1029,297,-209,1000,222,-58,1095,-184,0,S08
708.453,80,1000,287,-172,981,202,9,1104,-155,0,S08
708.468,80,1019,277,-181,972,202,67,1114,-165,0,S08
708.484,80,1019,277,-200,962,191,106,1057,-174,0,S08
708.5,70,1000,297,-209,962,181,116,990,-194,0,S08
708.515,70,970,306,-254,916,181,116,942,-194,0,S08
708.531,20,990,346,-300,916,151,67,914,-155,0,S08
708.546,0,970,306,-372,861,171,9,933,-203,0,S08
708.562,-30,980,306,-481,861,191,-48,914,-194,0,S08
708.578,-10,1019,306,-463,898,141,-97,933,-194,0,S08
708.593,-30,1019,306,-400,907,191,-165,980,-184,0,S08
708.609,30,1029,306,-300,972,222,-116,1038,-174,0,S08
708.625,80,1029,267,-172,981,191,-48,1104,-203,0,S08
708.64,90,980,287,-172,962,212,-48,1104,-203,0,S08
708.656,80,1019,297,-218,962,212,58,1076,-165,0,S08
708.671,60,990,306,-227,944,161,58,1076,-165,0,S08
708.687,90,950,306,-245,916,181,126,952,-174,0,S08
708.703,70,990,287,-309,907,171,126,952,-174,0,S08
708.718,20,980,316,-345,888,181,48,923,-174,0,S08
708.734,-20,980,316,-409,870,191,19,933,-184,0,S08
708.75,10,980,306,-427,870,181,19,933,-184,0,S08
708.765,-40,1029,316,-390,916,232,-58,933,-194,0,S08
708.781,40,1078,306,-290,981,222,-135,1038,-203,0,S08
708.796,101,1000,316,-163,981,222,-135,1038,-203,0,S08
708.812,90,990,297,-163,972,232,-77,1076,-184,0,S08
708.828,80,1009,277,-209,981,202,-29,1104,-165,0,S08
708.843,90,1000,326,-190,944,212,67,1095,-155,0,S08
708.859,90,980,316,-209,916,181,126,1009,-184,0,S08
708.875,60,970,326,-263,925,161,126,961,-203,0,S08
708.89,40,990,306,-336,888,161,126,961,-203,0,S08
708.906,10,990,297,-381,861,151,87,923,-174,0,S08
708.921,-20,970,306,-463,879,161,38,914,-165,0,S08
708.937,-30,1009,297,-445,888,161,-19,914,-184,0,S08
708.953,0,1029,297,-372,944,181,-87,942,-203,0,S08
708.968,30,1039,297,-245,972,212,-116,980,-194,0,S08
708.984,80,1000,297,-163,981,212,-116,1047,-174,0,S08
709.0,90,990,316,-163,972,212,-67,1076,-184,0,S08
709.015,90,990,316,-209,962,232,0,1095,-145,0,S08
709.031,90,990,306,-209,944,242,87,1066,-174,0,S08
709.046,80,980,326,-227,916,202,106,1047,-165,0,S08
709.062,60,960,306,-281,907,191,135,990,-184,0,S08
709.078,70,980,306,-345,898,181,126,933,-155,0,S08
709.093,40,970,316,-400,898,151,67,885,-165,0,S08
709.109,-10,1000,287,-472,870,191,29,923,-184,0,S08
709.125,-80,1019,316,-436,935,191,-38,923,-184,0,S08
709.14,20,1078,297,-327,962,202,-77,961,-174,0,S08
709.156,20,1078,297,-190,962,232,-116,1009,-174,0,S08
709.171,90,1000,306,-118,944,232,-67,1047,-174,0,S08
709.187,90,1000,316,-154,962,242,-9,1076,-165,0,S08
709.203,80,1000,326,-154,962,242,58,1057,-165,0,S08
709.218,90,980,316,-218,925,222,106,1057,-155,0,S08
709.234,101,950,336,-218,907,222,135,1019,-174,0,S08
709.25,40,980,316,-245,916,212,135,942,-174,0,S08
709.265,40,1000,297,-363,925,181,77,942,-155,0,S08
709.281,-10,1000,316,-400,907,181,38,942,-203,0,S08
709.296,-10,1019,316,-400,907,181,0,942,-184,0,S08
709.312,20,1039,316,-372,916,202,-87,990,-165,0,S08
709.328,20,1039,316,-336,953,242,-106,1028,-194,0,S08
709.343,70,1019,306,-263,953,212,-126,1028,-174,0,S08
709.359,101,990,306,-200,962,232,-77,1047,-184,0,S08
709.375,101,990,306,-163,962,222,-9,1057,-165,0,S08
709.39,70,990,316,-209,953,212,97,1028,-165,0,S08
709.406,50,990,316,-236,935,202,106,1038,-165,0,S08
709.421,50,980,306,-281,916,202,126,1009,-155,0,S08
709.437,0,960,316,-318,898,161,97,952,-165,0,S08
709.453,10,1009,326,-381,879,181,58,942,-174,0,S08
709.468,10,980,297,-418,879,191,19,904,-165,0,S08
709.484,-40,1000,306,-418,879,171,-58,942,-174,0,S08
709.5,0,1049,316,-409,907,212,-106,961,-194,0,S08
709.515,0,1049,316,-327,935,232,-126,1019,-194,0,S08
709.531,80,1000,326,-209,981,222,-126,1057,-184,0,S08
709.546,90,1000,316,-109,972,232,-58,1085,-194,0,S08
709.562,121,990,297,-136,972,222,9,1066,-145,0,S08
709.578,90,990,306,-190,962,232,67,1085,-155,0,S08
709.593,80,980,326,-200,944,232,106,1047,-174,0,S08
709.609,80,970,356,-236,925,212,135,990,-174,0,S08
709.625,70,970,336,-300,888,171,126,933,-174,0,S08
709.64,40,950,297,-381,879,171,87,923,-165,0,S08
709.656,-20,1000,326,-463,888,181,29,895,-174,0,S08
709.671,0,1000,316,-445,861,202,-19,933,-184,0,S08
709.687,-30,970,316,-427,888,202,-77,961,-184,0,S08
709.703,-30,1049,326,-363,944,212,-116,1019,-184,0,S08
709.718,40,1049,297,-218,962,212,-126,1057,-184,0,S08
709.734,90,1019,277,-109,972,252,-58,1047,-174,0,S08
709.75,101,990,326,-118,1000,212,-29,1095,-165,0,S08
709.765,121,990,326,-181,962,232,67,1085,-155,0,S08
709.781,60,1000,346,-227,935,222,97,1047,-174,0,S08
709.796,60,990,316,-254,916,212,106,1000,-165,0,S08
709.812,80,960,326,-327,898,181,87,961,-174,0,S08
709.828,20,1000,306,-400,898,161,58,895,-145,0,S08
709.843,0,990,297,-427,907,161,-9,923,-174,0,S08
709.859,-10,980,316,-381,861,191,-48,942,-184,0,S08
709.875,-10,1000,287,-400,925,202,-106,961,-165,0,S08
709.89,0,1019,316,-318,935,222,-126,990,-165,0,S08
709.906,30,1019,326,-218,981,232,-116,1047,-194,0,S08
709.921,90,1000,316,-145,972,212,-67,1057,-184,0,S08
709.937,90,990,326,-154,962,252,9,1076,-184,0,S08
709.953,101,990,306,-227,962,222,77,1057,-174,0,S08
709.968,80,980,326,-263,944,212,97,1047,-174,0,S08
709.984,80,970,316,-290,907,202,135,980,-155,0,S08
710.0,40,980,326,-336,907,181,116,952,-194,0,S08
710.015,10,980,326,-390,888,181,58,933,-165,0,S08
710.031,-10,1000,316,-418,888,181,0,933,-174,0,S08
710.046,0,990,297,-363,916,171,0,933,-174,0,S08
710.062,10,1009,306,-327,916,191,-48,942,-174,0,S08
710.078,40,1000,326,-290,944,191,-77,961,-165,0,S08
710.093,50,1029,306,-254,953,242,-116,1019,-174,0,S08
710.109,40,1029,316,-190,981,262,-87,1019,-184,0,S08
710.125,90,990,306,-145,981,191,-38,1057,-174,0,S08
710.14,111,990,316,-145,981,191,19,1085,-145,0,S08
710.156,70,1000,316,-254,935,212,67,1066,-174,0,S08
710.171,60,980,336,-309,916,181,106,1009,-165,0,S08
710.187,40,990,326,-363,870,181,106,1000,-184,0,S08
710.203,10,960,326,-363,870,181,67,961,-184,0,S08
710.218,-30,990,316,-418,870,181,38,923,-155,0,S08
710.234,0,1009,306,-436,898,161,-19,933,-194,0,S08
710.25,0,1000,306,-381,898,181,-87,942,-165,0,S08
710.265,30,1000,306,-290,944,222,-87,971,-165,0,S08
710.281,20,1049,287,-290,944,222,-87,990,-155,0,S08
710.296,80,1000,316,-209,962,232,-58,1038,-165,0,S08
710.312,90,990,306,-163,972,242,-19,1066,-165,0,S08
710.328,90,970,316,-200,962,222,58,1057,-184,0,S08
710.343,60,990,326,-245,935,232,67,1047,-155,0,S08
710.359,60,990,336,-272,925,212,106,1009,-203,0,S08
710.375,30,1000,316,-290,898,191,106,1000,-184,0,S08
710.39,0,980,316,-354,888,161,67,952,-165,0,S08
710.406,10,980,316,-409,879,171,9,942,-184,0,S08
710.421,-10,1009,316,-372,898,181,-29,971,-194,0,S08
710.437,40,1000,277,-318,935,181,-67,971,-174,0,S08
710.453,40,1000,326,-272,925,212,-67,1019,-145,0,S08
710.468,60,1019,306,-245,962,232,-58,1047,-155,0,S08
710.484,80,1000,326,-236,962,242,0,1047,-174,0,S08
710.5,70,1000,336,-218,972,191,48,1028,-184,0,S08
710.515,80,980,326,-254,944,222,77,1019,-165,0,S08
710.531,70,970,336,-263,925,222,97,1019,-203,0,S08
710.546,40,980,346,-281,898,222,97,971,-174,0,S08
710.562,20,990,297,-354,898,191,38,990,-184,0,S08
710.578,0,1000,316,-400,907,171,-9,990,-194,0,S08
710.593,-10,1000,297,-400,879,181,-48,942,-165,0,S08
710.609,20,1019,277,-354,925,171,-67,980,-155,0,S08
710.625,30,1009,306,-300,935,181,-67,990,-145,0,S08
710.64,50,1009,297,-272,925,202,-58,1000,-145,0,S08
710.656,50,1000,326,-254,953,212,-9,1038,-155,0,S08
710.671,70,1009,316,-245,953,232,38,1038,-135,0,S08
710.687,90,990,326,-190,953,222,77,1019,-174,0,S08
710.703,70,1000,326,-209,953,222,77,1038,-184,0,S08
710.718,70,1000,297,-236,944,232,77,1009,-174,0,S08
710.734,50,990,326,-281,944,181,58,1009,-174,0,S08
710.75,50,990,306,-300,916,191,19,1009,-213,0,S08
710.765,20,970,336,-354,907,212,-19,980,-165,0,S08
710.781,0,1000,326,-381,916,191,-58,980,-165,0,S08
710.796,10,1000,316,-363,898,212,-48,971,-184,0,S08
710.812,20,990,326,-336,907,202,-38,990,-145,0,S08
710.828,60,980,326,-290,935,191,-19,990,-165,0,S08
710.843,70,990,326,-245,935,222,9,990,-165,0,S08
710.859,70,990,326,-236,944,222,29,1009,-165,0,S08
710.875,70,1000,316,-236,944,191,48,1019,-155,0,S08
710.89,70,990,326,-272,935,212,77,1019,-174,0,S08
710.906,40,1009,326,-290,935,212,77,1009,-174,0,S08
710.921,40,990,326,-290,935,212,58,1009,-174,0,S08
710.937,30,990,336,-290,907,202,29,990,-184,0,S08
710.953,20,990,306,-336,907,212,-19,971,-155,0,S08
710.968,30,990,287,-318,916,171,-48,990,-194,0,S08
710.984,10,1000,306,-318,925,222,-58,961,-174,0,S08
711.0,20,1000,326,-300,944,191,-58,980,-165,0,S08
711.015,60,970,336,-263,953,191,-29,1000,-165,0,S08
711.031,60,1009,316,-236,944,232,19,990,-135,0,S08
711.046,60,990,336,-245,972,222,67,1009,-145,0,S08
711.062,50,980,326,-254,944,212,77,1028,-184,0,S08
711.078,40,980,326,-290,916,232,77,1009,-155,0,S08
711.093,20,990,346,-318,925,191,77,1000,-165,0,S08
711.109,30,990,316,-363,898,202,58,971,-184,0,S08
711.125,30,990,316,-354,888,191,9,980,-174,0,S08
711.14,20,970,316,-372,898,202,-38,971,-174,0,S08
711.156,30,1000,336,-354,888,222,-87,961,-184,0,S08
711.171,40,990,306,-345,907,191,-97,990,-174,0,S08
711.187,10,1019,306,-327,944,222,-58,980,-174,0,S08
711.203,10,1019,306,-245,953,222,-29,1009,-145,0,S08
711.218,70,990,326,-200,953,212,0,1028,-155,0,S08
711.234,80,1009,297,-172,972,191,48,1038,-184,0,S08
711.25,80,1009,297,-218,953,232,97,1028,-165,0,S08
711.265,60,1000,326,-218,953,232,97,1038,-165,0,S08
711.281,70,980,326,-254,953,202,106,1009,-194,0,S08
711.296,40,980,346,-254,925,202,87,980,-184,0,S08
711.312,40,980,346,-290,925,181,38,990,-174,0,S08
711.328,30,990,336,-327,898,191,-29,980,-174,0,S08
711.343,0,980,316,-381,888,191,-29,980,-174,0,S08
711.359,20,990,326,-372,888,181,-77,952,-165,0,S08
711.375,10,990,326,-336,898,181,-97,952,-174,0,S08
711.39,10,990,326,-345,935,242,-77,961,-145,0,S08
711.406,40,1039,287,-254,962,212,-48,1000,-155,0,S08
711.421,80,1000,316,-236,944,222,-19,1038,-155,0,S08
711.437,70,1000,316,-200,953,252,29,1047,-165,0,S08
711.453,60,1000,346,-227,944,232,58,1047,-194,0,S08
711.468,70,1000,326,-236,962,191,58,1047,-194,0,S08
711.484,80,1009,316,-236,962,191,77,1009,-194,0,S08
711.5,60,990,306,-245,925,222,58,990,-184,0,S08
711.515,10,960,326,-309,907,202,-29,961,-155,0,S08
711.531,10,960,326,-363,888,171,-29,961,-155,0,S08
711.546,-20,980,326,-409,870,202,-48,952,-165,0,S08
711.562,-10,1009,297,-418,888,191,-58,933,-174,0,S08
